frame,urdu,english,punjabi,punjabi_gur
Coordinated,لڑکی سے کھلونے کھسک گئے اور موٹو سے کھلونے جل گئے,the girl accidentally moved the toys and Motu accidentally burned the toys,کُڑی توں کھڈونے کھسک گئے تے موٹو توں کھڈونے سڑ گئے,ਕੁੜੀ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ ਤੇ ਮੋਟੂ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ
Coordinated,راجہ سے قلم کھسک گئے لیکن احمد سے کھلونے کھسک گئے,the king accidentally moved the pen but Ahmed accidentally moved the toys,راجا توں قلم کھسک گئے پر احمد توں کھڈونے کھسک گئے,ਰਾਜਾ ਤੋਂ ਕਲਮ ਖਸਕ ਗਏ ਪਰ ਅਹਮਦ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ
Coordinated,استاد سے گلدان ٹوٹ گیا تھا لیکن علی سے پنسل گر گئی,the teacher had accidentally broke the vase but Ali accidentally dropped the pencil,استاد توں گلدان ٹُٹ گیا سی پر علی توں پنسل ڈِگ گئی,ਉਸਤਾਦ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਗਿਆ ਸੀ ਪਰ ਅਲੀ ਤੋਂ ਪੈਨਸਿਲ ਡਿੱਗ ਗਈ
Coordinated,ثنا سے کھلونے گر گئے اور لڑکی سے دروازہ کھسک گیا تھا,Sana accidentally dropped the toys and the girl had accidentally moved the door,ثنا توں کھڈونے ڈِگ گئے تے کُڑی توں بوہا کھسک گیا سی,ਸਨਾ ਤੋਂ ਖਿਡੌਣੇ ਡਿੱਗ ਗਏ ਤੇ ਕੁੜੀ ਤੋਂ ਬੂਹਾ ਖਸਕ ਗਿਆ ਸੀ
Coordinated,لڑکے سے گڑیا الٹ رہی ہے اور ببلو سے دروازے گر گئے,the boy is accidentally flipping the doll and Bablu accidentally dropped the doors,منڈے توں گڈی الٹ رہی اے تے ببلو توں بوہے ڈِگ گئے,ਮੁੰਡੇ ਤੋਂ ਗੱਡੀ ਉਲਟ ਰਹੀ ਏ ਤੇ ਬਬਲੂ ਤੋਂ ਬੂਹੇ ਡਿੱਗ ਗਏ
Coordinated,ثنا سے گڑیا جل گئی تھی اور استاد سے چابیاں ٹوٹ گئیں,Sana had accidentally burned the doll and the teacher accidentally broke the keys,ثنا توں گڈی سڑ گئی سی تے استاد توں چابیاں ٹُٹ گئیاں,ਸਨਾ ਤੋਂ ਗੱਡੀ ਸੜ ਗਈ ਸੀ ਤੇ ਉਸਤਾਦ ਤੋਂ ਚਾਬੀਆਂ ਟੁੱਟ ਗਈਆਂ
Coordinated,لڑکے سے گلدان جل رہا ہے اور لڑکی سے گاڑیاں ٹوٹ گئیں,the boy is accidentally burning the vase and the girl accidentally broke the cars,منڈے توں گلدان سڑ رہا اے تے کُڑی توں گڈیاں ٹُٹ گئیاں,ਮੁੰਡੇ ਤੋਂ ਗੁਲਦਾਨ ਸੜ ਰਿਹਾ ਏ ਤੇ ਕੁੜੀ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ
Coordinated,موٹو سے دروازے الٹ گئے اور ثنا سے دروازے جل گئے,Motu accidentally flipped the doors and Sana accidentally burned the doors,موٹو توں بوہے الٹ گئے تے ثنا توں بوہے سڑ گئے,ਮੋਟੂ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ ਤੇ ਸਨਾ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ
Coordinated,لڑکی سے موبائل گر جائے گا اور طالبہ سے دروازے الٹ گئے,the girl will accidentally drop the phone and the student accidentally flipped the doors,کُڑی توں موبائل ڈِگ جاوے گا تے شاگرد توں بوہے الٹ گئے,ਕੁੜੀ ਤੋਂ ਮੋਬਾਈਲ ਡਿੱਗ ਜਾਵੇਗਾ ਤੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ
Coordinated,استاد سے کھلونے کھسک گئے لیکن طالبہ سے دروازے جل گئے,the teacher accidentally moved the toys but the student accidentally burned the doors,استاد توں کھڈونے کھسک گئے پر شاگرد توں بوہے سڑ گئے,ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ ਪਰ ਸ਼ਾਗਿਰਦ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ
Coordinated,لڑکے سے کتاب گر جائے گی لیکن راجہ سے کپ ٹوٹ گیا ہے,the boy will accidentally drop the book but the king has accidentally broke the cup,منڈے توں کتاب ڈِگ جاوے گی پر راجا توں کپ ٹُٹ گیا اے,ਮੁੰਡੇ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਜਾਵੇਗੀ ਪਰ ਰਾਜਾ ਤੋਂ ਕਪ ਟੁੱਟ ਗਿਆ ਏ
Coordinated,استاد سے کتابیں گر گئیں لیکن راجہ سے گلدان ٹوٹ رہا ہے,the teacher accidentally dropped the books but the king is accidentally breaking the vase,استاد توں کتاباں ڈِگ گئیاں پر راجا توں گلدان ٹُٹ رہا اے,ਉਸਤਾਦ ਤੋਂ ਕਿਤਾਬਾਂ ਡਿੱਗ ਗਈਆਂ ਪਰ ਰਾਜਾ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਰਿਹਾ ਏ
Coordinated,طالبہ سے کتابیں کھسک گئیں لیکن لڑکے سے کتاب ٹوٹ گئی,the student accidentally moved the books but the boy accidentally broke the book,شاگرد توں کتاباں کھسک گئیاں پر منڈے توں کتاب ٹُٹ گئی,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਿਤਾਬਾਂ ਖਸਕ ਗਈਆਂ ਪਰ ਮੁੰਡੇ ਤੋਂ ਕਿਤਾਬ ਟੁੱਟ ਗਈ
Coordinated,لڑکے سے قلم الٹ گئے اور احمد سے صراحی ٹوٹ گئی ہے,the boy accidentally flipped the pen and Ahmed has accidentally broke the pitcher,منڈے توں قلم الٹ گئے تے احمد توں صراحی ٹُٹ گئی اے,ਮੁੰਡੇ ਤੋਂ ਕਲਮ ਉਲਟ ਗਏ ਤੇ ਅਹਮਦ ਤੋਂ ਸੁਰਾਹੀ ਟੁੱਟ ਗਈ ਏ
Coordinated,استاد سے چابی ٹوٹ جائے گی اور ببلو سے قلم ٹوٹ گئے,the teacher will accidentally break the key and Bablu accidentally broke the pen,استاد توں کنجی ٹُٹ جاوے گی تے ببلو توں قلم ٹُٹ گئے,ਉਸਤਾਦ ਤੋਂ ਕੁੰਜੀ ਟੁੱਟ ਜਾਵੇਗੀ ਤੇ ਬਬਲੂ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ
Coordinated,فاطمہ سے دروازے ٹوٹ گئے اور راجہ سے کپ گر جائے گا,Fatima accidentally broke the doors and the king will accidentally drop the cup,فاطمہ توں بوہے ٹُٹ گئے تے راجا توں کپ ڈِگ جاوے گا,ਫਾਤਿਮਾ ਤੋਂ ਬੂਹੇ ਟੁੱਟ ਗਏ ਤੇ ਰਾਜਾ ਤੋਂ ਕਪ ਡਿੱਗ ਜਾਵੇਗਾ
Coordinated,فاطمہ سے گاڑی گر گئی ہے اور طالبہ سے چابیاں ٹوٹ گئیں,Fatima has accidentally dropped the car and the student accidentally broke the keys,فاطمہ توں گڈّی ڈِگ گئی اے تے شاگرد توں چابیاں ٹُٹ گئیاں,ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਗਈ ਏ ਤੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਚਾਬੀਆਂ ਟੁੱਟ ਗਈਆਂ
Coordinated,ببلو سے گڑیاں ٹوٹ گئیں لیکن راجہ سے قلم جل گئے,Bablu accidentally broke the dolls but the king accidentally burned the pen,ببلو توں گڈیاں ٹُٹ گئیاں پر راجا توں قلم سڑ گئے,ਬਬਲੂ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ ਪਰ ਰਾਜਾ ਤੋਂ ਕਲਮ ਸੜ ਗਏ
Coordinated,استاد سے کھلونا گر گیا لیکن ثنا سے کھلونے کھسک گئے,the teacher accidentally dropped the toy but Sana accidentally moved the toys,استاد توں کھڈونا ڈِگ گیا پر ثنا توں کھڈونے کھسک گئے,ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਗਿਆ ਪਰ ਸਨਾ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ
Coordinated,طالبہ سے قلم کھسک گیا تھا اور فاطمہ سے دروازے ٹوٹ گئے,the student had accidentally moved the pen and Fatima accidentally broke the doors,شاگرد توں قلم کھسک گیا سی تے فاطمہ توں بوہے ٹُٹ گئے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕਲਮ ਖਸਕ ਗਿਆ ਸੀ ਤੇ ਫਾਤਿਮਾ ਤੋਂ ਬੂਹੇ ਟੁੱਟ ਗਏ
Coordinated,لڑکی سے دروازے الٹ گئے اور استاد سے دروازے جل گئے,the girl accidentally flipped the doors and the teacher accidentally burned the doors,کُڑی توں بوہے الٹ گئے تے استاد توں بوہے سڑ گئے,ਕੁੜੀ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ ਤੇ ਉਸਤਾਦ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ
Coordinated,علی سے کتاب الٹ گئی تھی اور رانی سے کھلونے جل گئے,Ali had accidentally flipped the book and the queen accidentally burned the toys,علی توں کتاب الٹ گئی سی تے رانی توں کھڈونے سڑ گئے,ਅਲੀ ਤੋਂ ਕਿਤਾਬ ਉਲਟ ਗਈ ਸੀ ਤੇ ਰਾਨੀ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ
Coordinated,احمد سے چابی جل رہی ہے لیکن طالبہ سے کھلونے گر گئے,Ahmed is accidentally burning the key but the student accidentally dropped the toys,احمد توں کنجی سڑ رہی اے پر شاگرد توں کھڈونے ڈِگ گئے,ਅਹਮਦ ਤੋਂ ਕੁੰਜੀ ਸੜ ਰਹੀ ਏ ਪਰ ਸ਼ਾਗਿਰਦ ਤੋਂ ਖਿਡੌਣੇ ਡਿੱਗ ਗਏ
Coordinated,طالبہ سے صراحیاں کھسک گئیں لیکن لڑکے سے دروازہ گر جائے گا,the student accidentally moved the pitchers but the boy will accidentally drop the door,شاگرد توں صراحیاں کھسک گئیاں پر منڈے توں بوہا ڈِگ جاوے گا,ਸ਼ਾਗਿਰਦ ਤੋਂ ਸੁਰਾਹੀਆਂ ਖਸਕ ਗਈਆਂ ਪਰ ਮੁੰਡੇ ਤੋਂ ਬੂਹਾ ਡਿੱਗ ਜਾਵੇਗਾ
Coordinated,طالبہ سے گڑیاں ٹوٹ گئیں لیکن علی سے دروازے جل گئے,the student accidentally broke the dolls but Ali accidentally burned the doors,شاگرد توں گڈیاں ٹُٹ گئیاں پر علی توں بوہے سڑ گئے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ ਪਰ ਅਲੀ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ
Coordinated,راجہ سے گاڑیاں جل گئیں اور استاد سے موبائل گر گیا,the king accidentally burned the cars and the teacher accidentally dropped the phone,راجا توں گڈیاں سڑ گئیاں تے استاد توں موبائل ڈِگ گیا,ਰਾਜਾ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ ਤੇ ਉਸਤਾਦ ਤੋਂ ਮੋਬਾਈਲ ਡਿੱਗ ਗਿਆ
Coordinated,فاطمہ سے دروازہ کھسک گیا ہے اور لڑکے سے چابیاں ٹوٹ گئیں,Fatima has accidentally moved the door and the boy accidentally broke the keys,فاطمہ توں بوہا کھسک گیا اے تے منڈے توں چابیاں ٹُٹ گئیاں,ਫਾਤਿਮਾ ਤੋਂ ਬੂਹਾ ਖਸਕ ਗਿਆ ਏ ਤੇ ਮੁੰਡੇ ਤੋਂ ਚਾਬੀਆਂ ਟੁੱਟ ਗਈਆਂ
Coordinated,استاد سے صراحیاں گر گئیں لیکن ببلو سے کھلونے جل گئے,the teacher accidentally dropped the pitchers but Bablu accidentally burned the toys,استاد توں صراحیاں ڈِگ گئیاں پر ببلو توں کھڈونے سڑ گئے,ਉਸਤਾਦ ਤੋਂ ਸੁਰਾਹੀਆਂ ਡਿੱਗ ਗਈਆਂ ਪਰ ਬਬਲੂ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ
Coordinated,رانی سے دروازہ کھسک گیا ہے لیکن موٹو سے قلم جل گیا ہے,the queen has accidentally moved the door but Motu has accidentally burned the pen,رانی توں بوہا کھسک گیا اے پر موٹو توں قلم سڑ گیا اے,ਰਾਨੀ ਤੋਂ ਬੂਹਾ ਖਸਕ ਗਿਆ ਏ ਪਰ ਮੋਟੂ ਤੋਂ ਕਲਮ ਸੜ ਗਿਆ ਏ
Coordinated,علی سے موبائل جل گیا تھا لیکن رانی سے گاڑیاں جل گئیں,Ali had accidentally burned the phone but the queen accidentally burned the cars,علی توں موبائل سڑ گیا سی پر رانی توں گڈیاں سڑ گئیاں,ਅਲੀ ਤੋਂ ਮੋਬਾਈਲ ਸੜ ਗਿਆ ਸੀ ਪਰ ਰਾਨੀ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ
Coordinated,ببلو سے گاڑیاں جل گئیں اور طالبہ سے گڑیاں ٹوٹ گئیں,Bablu accidentally burned the cars and the student accidentally broke the dolls,ببلو توں گڈیاں سڑ گئیاں تے شاگرد توں گڈیاں ٹُٹ گئیاں,ਬਬਲੂ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ ਤੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ
Coordinated,رانی سے قلم ٹوٹ گئے لیکن لڑکی سے پنسلیں کھسک گئیں,the queen accidentally broke the pen but the girl accidentally moved the pencils,رانی توں قلم ٹُٹ گئے پر کُڑی توں پنسلاں کھسک گئیاں,ਰਾਨੀ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ ਪਰ ਕੁੜੀ ਤੋਂ ਪੈਨਸਿਲਾਂ ਖਸਕ ਗਈਆਂ
Coordinated,موٹو سے چابی کھسک گئی اور رانی سے قلم گر گئے,Motu accidentally moved the key and the queen accidentally dropped the pen,موٹو توں کنجی کھسک گئی تے رانی توں قلم ڈِگ گئے,ਮੋਟੂ ਤੋਂ ਕੁੰਜੀ ਖਸਕ ਗਈ ਤੇ ਰਾਨੀ ਤੋਂ ਕਲਮ ਡਿੱਗ ਗਏ
Coordinated,راجہ سے کتاب گر جائے گی لیکن احمد سے چابیاں جل گئیں,the king will accidentally drop the book but Ahmed accidentally burned the keys,راجا توں کتاب ڈِگ جاوے گی پر احمد توں چابیاں سڑ گئیاں,ਰਾਜਾ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਜਾਵੇਗੀ ਪਰ ਅਹਮਦ ਤੋਂ ਚਾਬੀਆਂ ਸੜ ਗਈਆਂ
Coordinated,راجہ سے دروازے ٹوٹ گئے لیکن علی سے گاڑیاں ٹوٹ گئیں,the king accidentally broke the doors but Ali accidentally broke the cars,راجا توں بوہے ٹُٹ گئے پر علی توں گڈیاں ٹُٹ گئیاں,ਰਾਜਾ ਤੋਂ ਬੂਹੇ ਟੁੱਟ ਗਏ ਪਰ ਅਲੀ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ
Coordinated,علی سے کھلونے جل گئے لیکن رانی سے کھلونے جل گئے,Ali accidentally burned the toys but the queen accidentally burned the toys,علی توں کھڈونے سڑ گئے پر رانی توں کھڈونے سڑ گئے,ਅਲੀ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ ਪਰ ਰਾਨੀ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ
Coordinated,ببلو سے دروازے جل گئے لیکن لڑکی سے کپ جل گیا ہے,Bablu accidentally burned the doors but the girl has accidentally burned the cup,ببلو توں بوہے سڑ گئے پر کُڑی توں کپ سڑ گیا اے,ਬਬਲੂ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ ਪਰ ਕੁੜੀ ਤੋਂ ਕਪ ਸੜ ਗਿਆ ਏ
Coordinated,استاد سے گاڑی ٹوٹ گئی لیکن لڑکی سے قلم ٹوٹ گیا تھا,the teacher accidentally broke the car but the girl had accidentally broke the pen,استاد توں گڈّی ٹُٹ گئی پر کُڑی توں قلم ٹُٹ گیا سی,ਉਸਤਾਦ ਤੋਂ ਗੱਡੀ ਟੁੱਟ ਗਈ ਪਰ ਕੁੜੀ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਿਆ ਸੀ
Coordinated,لڑکی سے کپ جل گیا ہے اور رانی سے کتابیں کھسک گئیں,the girl has accidentally burned the cup and the queen accidentally moved the books,کُڑی توں کپ سڑ گیا اے تے رانی توں کتاباں کھسک گئیاں,ਕੁੜੀ ਤੋਂ ਕਪ ਸੜ ਗਿਆ ਏ ਤੇ ਰਾਨੀ ਤੋਂ ਕਿਤਾਬਾਂ ਖਸਕ ਗਈਆਂ
Coordinated,لڑکی سے گڑیا جل گئی تھی اور لڑکے سے کپ الٹ رہا ہے,the girl had accidentally burned the doll and the boy is accidentally flipping the cup,کُڑی توں گڈی سڑ گئی سی تے منڈے توں کپ الٹ رہا اے,ਕੁੜੀ ਤੋਂ ਗੱਡੀ ਸੜ ਗਈ ਸੀ ਤੇ ਮੁੰਡੇ ਤੋਂ ਕਪ ਉਲਟ ਰਿਹਾ ਏ
Coordinated,راجہ سے کھلونے ٹوٹ گئے لیکن ثنا سے کتاب جل گئی ہے,the king accidentally broke the toys but Sana has accidentally burned the book,راجا توں کھڈونے ٹُٹ گئے پر ثنا توں کتاب سڑ گئی اے,ਰਾਜਾ ਤੋਂ ਖਿਡੌਣੇ ਟੁੱਟ ਗਏ ਪਰ ਸਨਾ ਤੋਂ ਕਿਤਾਬ ਸੜ ਗਈ ਏ
Coordinated,علی سے قلم گر گیا تھا لیکن علی سے کھلونے ٹوٹ گئے,Ali had accidentally dropped the pen but Ali accidentally broke the toys,علی توں قلم ڈِگ گیا سی پر علی توں کھڈونے ٹُٹ گئے,ਅਲੀ ਤੋਂ ਕਲਮ ਡਿੱਗ ਗਿਆ ਸੀ ਪਰ ਅਲੀ ਤੋਂ ਖਿਡੌਣੇ ਟੁੱਟ ਗਏ
Coordinated,طالبہ سے دروازہ کھسک گیا لیکن طالبہ سے پنسلیں الٹ گئیں,the student accidentally moved the door but the student accidentally flipped the pencils,شاگرد توں بوہا کھسک گیا پر شاگرد توں پنسلاں الٹ گئیاں,ਸ਼ਾਗਿਰਦ ਤੋਂ ਬੂਹਾ ਖਸਕ ਗਿਆ ਪਰ ਸ਼ਾਗਿਰਦ ਤੋਂ ਪੈਨਸਿਲਾਂ ਉਲਟ ਗਈਆਂ
Coordinated,موٹو سے کھلونے کھسک گئے اور ببلو سے کپ الٹ گیا ہے,Motu accidentally moved the toys and Bablu has accidentally flipped the cup,موٹو توں کھڈونے کھسک گئے تے ببلو توں کپ الٹ گیا اے,ਮੋਟੂ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ ਤੇ ਬਬਲੂ ਤੋਂ ਕਪ ਉਲਟ ਗਿਆ ਏ
Coordinated,فاطمہ سے پنسلیں کھسک گئیں اور ثنا سے گلدان ٹوٹ جائے گا,Fatima accidentally moved the pencils and Sana will accidentally break the vase,فاطمہ توں پنسلاں کھسک گئیاں تے ثنا توں گلدان ٹُٹ جاوے گا,ਫਾਤਿਮਾ ਤੋਂ ਪੈਨਸਿਲਾਂ ਖਸਕ ਗਈਆਂ ਤੇ ਸਨਾ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਜਾਵੇਗਾ
Coordinated,رانی سے گاڑی گر گئی تھی لیکن راجہ سے دروازے الٹ گئے,the queen had accidentally dropped the car but the king accidentally flipped the doors,رانی توں گڈّی ڈِگ گئی سی پر راجا توں بوہے الٹ گئے,ਰਾਨੀ ਤੋਂ ਗੱਡੀ ਡਿੱਗ ਗਈ ਸੀ ਪਰ ਰਾਜਾ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ
Coordinated,ببلو سے چابی جل گئی ہے لیکن لڑکے سے کپ الٹ رہا ہے,Bablu has accidentally burned the key but the boy is accidentally flipping the cup,ببلو توں کنجی سڑ گئی اے پر منڈے توں کپ الٹ رہا اے,ਬਬਲੂ ਤੋਂ ਕੁੰਜੀ ਸੜ ਗਈ ਏ ਪਰ ਮੁੰਡੇ ਤੋਂ ਕਪ ਉਲਟ ਰਿਹਾ ਏ
Coordinated,علی سے کھلونا الٹ گیا تھا لیکن علی سے کتابیں الٹ گئیں,Ali had accidentally flipped the toy but Ali accidentally flipped the books,علی توں کھڈونا الٹ گیا سی پر علی توں کتاباں الٹ گئیاں,ਅਲੀ ਤੋਂ ਖਿਡੌਣਾ ਉਲਟ ਗਿਆ ਸੀ ਪਰ ਅਲੀ ਤੋਂ ਕਿਤਾਬਾਂ ਉਲਟ ਗਈਆਂ
