frame,urdu,english,punjabi,punjabi_gur
Modal,احمد نے اسکول میں کام کرنا ہوگا,Ahmed wants to work in school,احمد نے سکول وچ کم کرنا ہوسی,ਅਹਮਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,احمد نے گھر میں پڑھنا ہوگا,Ahmed wants to study in home,احمد نے گھر وچ پڑھنا ہوسی,ਅਹਮਦ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,موٹو نے دفتر میں رہنا ہوگا,Motu wants to stay in office,موٹو نے دفتر وچ رہنا ہوسی,ਮੋਟੂ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,استاد نے اسکول میں پڑھنا ہوگا,the teacher wants to study in school,استاد نے سکول وچ پڑھنا ہوسی,ਉਸਤਾਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,راجہ نے گھر میں کام کرنا ہوگا,the king wants to work in home,راجا نے گھر وچ کم کرنا ہوسی,ਰਾਜਾ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,لڑکی نے بازار میں کام کرنا ہوگا,the girl wants to work in market,کُڑی نے بازار وچ کم کرنا ہوسی,ਕੁੜੀ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,ثنا نے گھر میں پڑھنا ہوگا,Sana wants to study in home,ثنا نے گھر وچ پڑھنا ہوسی,ਸਨਾ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,رانی نے بازار میں کام کرنا ہوگا,the queen wants to work in market,رانی نے بازار وچ کم کرنا ہوسی,ਰਾਨੀ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,راجہ نے اسکول میں کام کرنا ہوگا,the king wants to work in school,راجا نے سکول وچ کم کرنا ہوسی,ਰਾਜਾ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,لڑکی نے گھر میں پڑھنا ہوگا,the girl wants to study in home,کُڑی نے گھر وچ پڑھنا ہوسی,ਕੁੜੀ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,طالبہ نے اسکول میں کام کرنا ہوگا,the student wants to work in school,شاگرد نے سکول وچ کم کرنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,رانی نے اسکول میں رہنا ہوگا,the queen wants to stay in school,رانی نے سکول وچ رہنا ہوسی,ਰਾਨੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,استاد نے دفتر میں رہنا ہوگا,the teacher wants to stay in office,استاد نے دفتر وچ رہنا ہوسی,ਉਸਤਾਦ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,رانی نے دفتر میں رہنا ہوگا,the queen wants to stay in office,رانی نے دفتر وچ رہنا ہوسی,ਰਾਨੀ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,رانی نے اسکول میں پڑھنا ہوگا,the queen wants to study in school,رانی نے سکول وچ پڑھنا ہوسی,ਰਾਨੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکی نے دفتر میں کام کرنا ہوگا,the girl wants to work in office,کُڑی نے دفتر وچ کم کرنا ہوسی,ਕੁੜੀ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,علی نے گھر میں کام کرنا ہوگا,Ali wants to work in home,علی نے گھر وچ کم کرنا ہوسی,ਅਲੀ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,لڑکی نے بازار میں پڑھنا ہوگا,the girl wants to study in market,کُڑی نے بازار وچ پڑھنا ہوسی,ਕੁੜੀ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکے نے اسکول میں پڑھنا ہوگا,the boy wants to study in school,منڈے نے سکول وچ پڑھنا ہوسی,ਮੁੰਡੇ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکے نے گھر میں پڑھنا ہوگا,the boy wants to study in home,منڈے نے گھر وچ پڑھنا ہوسی,ਮੁੰਡੇ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,ببلو نے بازار میں کام کرنا ہوگا,Bablu wants to work in market,ببلو نے بازار وچ کم کرنا ہوسی,ਬਬਲੂ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,احمد نے اسکول میں پڑھنا ہوگا,Ahmed wants to study in school,احمد نے سکول وچ پڑھنا ہوسی,ਅਹਮਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,ببلو نے اسکول میں رہنا ہوگا,Bablu wants to stay in school,ببلو نے سکول وچ رہنا ہوسی,ਬਬਲੂ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,احمد نے بازار میں کام کرنا ہوگا,Ahmed wants to work in market,احمد نے بازار وچ کم کرنا ہوسی,ਅਹਮਦ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,طالبہ نے اسکول میں رہنا ہوگا,the student wants to stay in school,شاگرد نے سکول وچ رہنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,راجہ نے اسکول میں پڑھنا ہوگا,the king wants to study in school,راجا نے سکول وچ پڑھنا ہوسی,ਰਾਜਾ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,ببلو نے گھر میں رہنا ہوگا,Bablu wants to stay in home,ببلو نے گھر وچ رہنا ہوسی,ਬਬਲੂ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,علی نے اسکول میں پڑھنا ہوگا,Ali wants to study in school,علی نے سکول وچ پڑھنا ہوسی,ਅਲੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,فاطمہ نے بازار میں کام کرنا ہوگا,Fatima wants to work in market,فاطمہ نے بازار وچ کم کرنا ہوسی,ਫਾਤਿਮa ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,رانی نے گھر میں کام کرنا ہوگا,the queen wants to work in home,رانی نے گھر وچ کم کرنا ہوسی,ਰਾਨੀ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,موٹو نے گھر میں کام کرنا ہوگا,Motu wants to work in home,موٹو نے گھر وچ کم کرنا ہوسی,ਮੋਟੂ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,ببلو نے بازار میں رہنا ہوگا,Bablu wants to stay in market,ببلو نے بازار وچ رہنا ہوسی,ਬਬਲੂ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ببلو نے گھر میں کام کرنا ہوگا,Bablu wants to work in home,ببلو نے گھر وچ کم کرنا ہوسی,ਬਬਲੂ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,لڑکی نے گھر میں رہنا ہوگا,the girl wants to stay in home,کُڑی نے گھر وچ رہنا ہوسی,ਕੁੜੀ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,راجہ نے گھر میں پڑھنا ہوگا,the king wants to study in home,راجا نے گھر وچ پڑھنا ہوسی,ਰਾਜਾ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,فاطمہ نے اسکول میں پڑھنا ہوگا,Fatima wants to study in school,فاطمہ نے سکول وچ پڑھنا ہوسی,ਫਾਤਿਮa ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,موٹو نے گھر میں پڑھنا ہوگا,Motu wants to study in home,موٹو نے گھر وچ پڑھنا ہوسی,ਮੋਟੂ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,طالبہ نے گھر میں پڑھنا ہوگا,the student wants to study in home,شاگرد نے گھر وچ پڑھنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,ثنا نے اسکول میں رہنا ہوگا,Sana wants to stay in school,ثنا نے سکول وچ رہنا ہوسی,ਸਨਾ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ببلو نے اسکول میں کام کرنا ہوگا,Bablu wants to work in school,ببلو نے سکول وچ کم کرنا ہوسی,ਬਬਲੂ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,علی نے بازار میں پڑھنا ہوگا,Ali wants to study in market,علی نے بازار وچ پڑھنا ہوسی,ਅਲੀ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,طالبہ نے گھر میں کام کرنا ہوگا,the student wants to work in home,شاگرد نے گھر وچ کم کرنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,فاطمہ نے بازار میں رہنا ہوگا,Fatima wants to stay in market,فاطمہ نے بازار وچ رہنا ہوسی,ਫਾਤਿਮa ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,استاد نے اسکول میں رہنا ہوگا,the teacher wants to stay in school,استاد نے سکول وچ رہنا ہوسی,ਉਸਤਾਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,استاد نے بازار میں کام کرنا ہوگا,the teacher wants to work in market,استاد نے بازار وچ کم کرنا ہوسی,ਉਸਤਾਦ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,ببلو نے گھر میں پڑھنا ہوگا,Bablu wants to study in home,ببلو نے گھر وچ پڑھنا ہوسی,ਬਬਲੂ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکی نے گھر میں کام کرنا ہوگا,the girl wants to work in home,کُڑی نے گھر وچ کم کرنا ہوسی,ਕੁੜੀ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,موٹو نے گھر میں رہنا ہوگا,Motu wants to stay in home,موٹو نے گھر وچ رہنا ہوسی,ਮੋਟੂ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ثنا نے بازار میں کام کرنا ہوگا,Sana wants to work in market,ثنا نے بازار وچ کم کرنا ہوسی,ਸਨਾ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,فاطمہ نے گھر میں رہنا ہوگا,Fatima wants to stay in home,فاطمہ نے گھر وچ رہنا ہوسی,ਫਾਤਿਮa ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ثنا نے گھر میں کام کرنا ہوگا,Sana wants to work in home,ثنا نے گھر وچ کم کرنا ہوسی,ਸਨਾ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,علی نے گھر میں پڑھنا ہوگا,Ali wants to study in home,علی نے گھر وچ پڑھنا ہوسی,ਅਲੀ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکی نے اسکول میں کام کرنا ہوگا,the girl wants to work in school,کُڑی نے سکول وچ کم کرنا ہوسی,ਕੁੜੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,طالبہ نے دفتر میں رہنا ہوگا,the student wants to stay in office,شاگرد نے دفتر وچ رہنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,موٹو نے دفتر میں پڑھنا ہوگا,Motu wants to study in office,موٹو نے دفتر وچ پڑھنا ہوسی,ਮੋਟੂ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,علی نے اسکول میں کام کرنا ہوگا,Ali wants to work in school,علی نے سکول وچ کم کرنا ہوسی,ਅਲੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,طالبہ نے بازار میں کام کرنا ہوگا,the student wants to work in market,شاگرد نے بازار وچ کم کرنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,فاطمہ نے اسکول میں رہنا ہوگا,Fatima wants to stay in school,فاطمہ نے سکول وچ رہنا ہوسی,ਫਾਤਿਮa ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,رانی نے گھر میں پڑھنا ہوگا,the queen wants to study in home,رانی نے گھر وچ پڑھنا ہوسی,ਰਾਨੀ ਨੇ ਘਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکی نے اسکول میں پڑھنا ہوگا,the girl wants to study in school,کُڑی نے سکول وچ پڑھنا ہوسی,ਕੁੜੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,ثنا نے دفتر میں رہنا ہوگا,Sana wants to stay in office,ثنا نے دفتر وچ رہنا ہوسی,ਸਨਾ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ثنا نے دفتر میں کام کرنا ہوگا,Sana wants to work in office,ثنا نے دفتر وچ کم کرنا ہوسی,ਸਨਾ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,راجہ نے بازار میں کام کرنا ہوگا,the king wants to work in market,راجا نے بازار وچ کم کرنا ہوسی,ਰਾਜਾ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,راجہ نے بازار میں پڑھنا ہوگا,the king wants to study in market,راجا نے بازار وچ پڑھنا ہوسی,ਰਾਜਾ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکے نے گھر میں کام کرنا ہوگا,the boy wants to work in home,منڈے نے گھر وچ کم کرنا ہوسی,ਮੁੰਡੇ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,علی نے گھر میں رہنا ہوگا,Ali wants to stay in home,علی نے گھر وچ رہنا ہوسی,ਅਲੀ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,علی نے بازار میں رہنا ہوگا,Ali wants to stay in market,علی نے بازار وچ رہنا ہوسی,ਅਲੀ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,احمد نے گھر میں کام کرنا ہوگا,Ahmed wants to work in home,احمد نے گھر وچ کم کرنا ہوسی,ਅਹਮਦ ਨੇ ਘਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,ببلو نے دفتر میں رہنا ہوگا,Bablu wants to stay in office,ببلو نے دفتر وچ رہنا ہوسی,ਬਬਲੂ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,لڑکے نے دفتر میں پڑھنا ہوگا,the boy wants to study in office,منڈے نے دفتر وچ پڑھنا ہوسی,ਮੁੰਡੇ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکی نے دفتر میں رہنا ہوگا,the girl wants to stay in office,کُڑی نے دفتر وچ رہنا ہوسی,ਕੁੜੀ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ثنا نے دفتر میں پڑھنا ہوگا,Sana wants to study in office,ثنا نے دفتر وچ پڑھنا ہوسی,ਸਨਾ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,رانی نے اسکول میں کام کرنا ہوگا,the queen wants to work in school,رانی نے سکول وچ کم کرنا ہوسی,ਰਾਨੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,استاد نے بازار میں رہنا ہوگا,the teacher wants to stay in market,استاد نے بازار وچ رہنا ہوسی,ਉਸਤਾਦ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ثنا نے بازار میں رہنا ہوگا,Sana wants to stay in market,ثنا نے بازار وچ رہنا ہوسی,ਸਨਾ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,فاطمہ نے دفتر میں رہنا ہوگا,Fatima wants to stay in office,فاطمہ نے دفتر وچ رہنا ہوسی,ਫਾਤਿਮa ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,راجہ نے دفتر میں رہنا ہوگا,the king wants to stay in office,راجا نے دفتر وچ رہنا ہوسی,ਰਾਜਾ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,طالبہ نے اسکول میں پڑھنا ہوگا,the student wants to study in school,شاگرد نے سکول وچ پڑھنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,لڑکی نے اسکول میں رہنا ہوگا,the girl wants to stay in school,کُڑی نے سکول وچ رہنا ہوسی,ਕੁੜੀ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,لڑکے نے دفتر میں کام کرنا ہوگا,the boy wants to work in office,منڈے نے دفتر وچ کم کرنا ہوسی,ਮੁੰਡੇ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,استاد نے دفتر میں کام کرنا ہوگا,the teacher wants to work in office,استاد نے دفتر وچ کم کرنا ہوسی,ਉਸਤਾਦ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,ثنا نے گھر میں رہنا ہوگا,Sana wants to stay in home,ثنا نے گھر وچ رہنا ہوسی,ਸਨਾ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,علی نے دفتر میں رہنا ہوگا,Ali wants to stay in office,علی نے دفتر وچ رہنا ہوسی,ਅਲੀ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,لڑکے نے اسکول میں رہنا ہوگا,the boy wants to stay in school,منڈے نے سکول وچ رہنا ہوسی,ਮੁੰਡੇ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,علی نے دفتر میں کام کرنا ہوگا,Ali wants to work in office,علی نے دفتر وچ کم کرنا ہوسی,ਅਲੀ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,راجہ نے گھر میں رہنا ہوگا,the king wants to stay in home,راجا نے گھر وچ رہنا ہوسی,ਰਾਜਾ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,ثنا نے اسکول میں کام کرنا ہوگا,Sana wants to work in school,ثنا نے سکول وچ کم کرنا ہوسی,ਸਨਾ ਨੇ ਸਕੂਲ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,موٹو نے دفتر میں کام کرنا ہوگا,Motu wants to work in office,موٹو نے دفتر وچ کم کرنا ہوسی,ਮੋਟੂ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਕੰਮ ਕਰਨਾ ਹੋਸੀ
Modal,طالبہ نے گھر میں رہنا ہوگا,the student wants to stay in home,شاگرد نے گھر وچ رہنا ہوسی,ਸ਼ਾਗਿਰਦ ਨੇ ਘਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,احمد نے بازار میں پڑھنا ہوگا,Ahmed wants to study in market,احمد نے بازار وچ پڑھنا ہوسی,ਅਹਮਦ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,راجہ نے دفتر میں پڑھنا ہوگا,the king wants to study in office,راجا نے دفتر وچ پڑھنا ہوسی,ਰਾਜਾ ਨੇ ਦਫ਼ਤਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
Modal,رانی نے بازار میں رہنا ہوگا,the queen wants to stay in market,رانی نے بازار وچ رہنا ہوسی,ਰਾਨੀ ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,احمد نے اسکول میں رہنا ہوگا,Ahmed wants to stay in school,احمد نے سکول وچ رہنا ہوسی,ਅਹਮਦ ਨੇ ਸਕੂਲ ਵਿੱਚ ਰਹਿਣਾ ਹੋਸੀ
Modal,فاطمہ نے بازار میں پڑھنا ہوگا,Fatima wants to study in market,فاطمہ نے بازار وچ پڑھنا ہوسی,ਫਾਤਿਮa ਨੇ ਬਾਜ਼ਾਰ ਵਿੱਚ ਪੜ੍ਹਨਾ ਹੋਸੀ
