frame,urdu,english,punjabi,punjabi_gur,gold
Coordinated,لڑکے سے گڑیا ٹوٹ گئی تھی لیکن رانی سے گڑیاں جل گئیں,the boy had accidentally broke the doll but the queen accidentally burned the dolls,منڈے توں گڈی ٹُٹ گئی سی پر رانی توں گڈیاں سڑ گئیاں,ਮੁੰਡੇ ਤੋਂ ਗੱਡੀ ਟੁੱਟ ਗਈ ਸੀ ਪਰ ਰਾਨੀ ਤੋਂ ਗੱਡੀਆਂ ਸੜ ਗਈਆਂ,NVOL
Coordinated,ثنا سے پنسل کھسک گئی ہے اور لڑکے سے گڑیاں الٹ گئیں,Sana has accidentally moved the pencil and the boy accidentally flipped the dolls,ثنا توں پنسل کھسک گئی اے تے منڈے توں گڈیاں الٹ گئیاں,ਸਨਾ ਤੋਂ ਪੈਨਸਿਲ ਖਸਕ ਗਈ ਏ ਤੇ ਮੁੰਡੇ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Coordinated,طالبہ سے چابیاں ٹوٹ گئیں اور فاطمہ سے چابیاں کھسک گئیں,the student accidentally broke the keys and Fatima accidentally moved the keys,شاگرد توں چابیاں ٹُٹ گئیاں تے فاطمہ توں چابیاں کھسک گئیاں,ਸ਼ਾਗਿਰਦ ਤੋਂ ਚਾਬੀਆਂ ਟੁੱਟ ਗਈਆਂ ਤੇ ਫਾਤਿਮਾ ਤੋਂ ਚਾਬੀਆਂ ਖਸਕ ਗਈਆਂ,NVOL
Coordinated,لڑکی سے دروازے گر گئے اور ببلو سے کتابیں کھسک گئیں,the girl accidentally dropped the doors and Bablu accidentally moved the books,کُڑی توں بوہے ڈِگ گئے تے ببلو توں کتاباں کھسک گئیاں,ਕੁੜੀ ਤੋਂ ਬੂਹੇ ਡਿੱਗ ਗਏ ਤੇ ਬਬਲੂ ਤੋਂ ਕਿਤਾਬਾਂ ਖਸਕ ਗਈਆਂ,NVOL
Coordinated,احمد سے پنسل الٹ گئی ہے لیکن فاطمہ سے کتاب گر جائے گی,Ahmed has accidentally flipped the pencil but Fatima will accidentally drop the book,احمد توں پنسل الٹ گئی اے پر فاطمہ توں کتاب ڈِگ جاوے گی,ਅਹਮਦ ਤੋਂ ਪੈਨਸਿਲ ਉਲਟ ਗਈ ਏ ਪਰ ਫਾਤਿਮਾ ਤੋਂ ਕਿਤਾਬ ਡਿੱਗ ਜਾਵੇਗੀ,NVOL
Coordinated,احمد سے کھلونا کھسک گیا تھا لیکن فاطمہ سے گاڑیاں ٹوٹ گئیں,Ahmed had accidentally moved the toy but Fatima accidentally broke the cars,احمد توں کھڈونا کھسک گیا سی پر فاطمہ توں گڈیاں ٹُٹ گئیاں,ਅਹਮਦ ਤੋਂ ਖਿਡੌਣਾ ਖਸਕ ਗਿਆ ਸੀ ਪਰ ਫਾਤਿਮਾ ਤੋਂ ਗੱਡੀਆਂ ਟੁੱਟ ਗਈਆਂ,NVOL
Coordinated,احمد سے صراحیاں ٹوٹ گئیں اور لڑکے سے صراحیاں ٹوٹ گئیں,Ahmed accidentally broke the pitchers and the boy accidentally broke the pitchers,احمد توں صراحیاں ٹُٹ گئیاں تے منڈے توں صراحیاں ٹُٹ گئیاں,ਅਹਮਦ ਤੋਂ ਸੁਰਾਹੀਆਂ ਟੁੱਟ ਗਈਆਂ ਤੇ ਮੁੰਡੇ ਤੋਂ ਸੁਰਾਹੀਆਂ ਟੁੱਟ ਗਈਆਂ,NVOL
Coordinated,ببلو سے پنسلیں الٹ گئیں لیکن ببلو سے دروازے الٹ گئے,Bablu accidentally flipped the pencils but Bablu accidentally flipped the doors,ببلو توں پنسلاں الٹ گئیاں پر ببلو توں بوہے الٹ گئے,ਬਬਲੂ ਤੋਂ ਪੈਨਸਿਲਾਂ ਉਲਟ ਗਈਆਂ ਪਰ ਬਬਲੂ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ,NVOL
Coordinated,موٹو سے دروازے کھسک گئے لیکن موٹو سے گڑیاں الٹ گئیں,Motu accidentally moved the doors but Motu accidentally flipped the dolls,موٹو توں بوہے کھسک گئے پر موٹو توں گڈیاں الٹ گئیاں,ਮੋਟੂ ਤੋਂ ਬੂਹੇ ਖਸਕ ਗਏ ਪਰ ਮੋਟੂ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Coordinated,لڑکی سے پنسل کھسک جائے گی اور موٹو سے صراحی الٹ رہی ہے,the girl will accidentally move the pencil and Motu is accidentally flipping the pitcher,کُڑی توں پنسل کھسک جاوے گی تے موٹو توں صراحی الٹ رہی اے,ਕੁੜੀ ਤੋਂ ਪੈਨਸਿਲ ਖਸਕ ਜਾਵੇਗੀ ਤੇ ਮੋਟੂ ਤੋਂ ਸੁਰਾਹੀ ਉਲਟ ਰਹੀ ਏ,NVOL
Coordinated,ثنا سے گڑیا کھسک گئی لیکن استاد سے موبائل گر رہا ہے,Sana accidentally moved the doll but the teacher is accidentally dropping the phone,ثنا توں گڈی کھسک گئی پر استاد توں موبائل ڈِگ رہا اے,ਸਨਾ ਤੋਂ ਗੱਡੀ ਖਸਕ ਗਈ ਪਰ ਉਸਤਾਦ ਤੋਂ ਮੋਬਾਈਲ ਡਿੱਗ ਰਿਹਾ ਏ,NVOL
Coordinated,لڑکے سے چابی گر گئی تھی اور راجہ سے صراحیاں الٹ گئیں,the boy had accidentally dropped the key and the king accidentally flipped the pitchers,منڈے توں کنجی ڈِگ گئی سی تے راجا توں صراحیاں الٹ گئیاں,ਮੁੰਡੇ ਤੋਂ ਕੁੰਜੀ ਡਿੱਗ ਗਈ ਸੀ ਤੇ ਰਾਜਾ ਤੋਂ ਸੁਰਾਹੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Coordinated,ببلو سے دروازے گر گئے اور لڑکی سے کھلونے الٹ گئے,Bablu accidentally dropped the doors and the girl accidentally flipped the toys,ببلو توں بوہے ڈِگ گئے تے کُڑی توں کھڈونے الٹ گئے,ਬਬਲੂ ਤੋਂ ਬੂਹੇ ਡਿੱਗ ਗਏ ਤੇ ਕੁੜੀ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ,NVOL
Coordinated,طالبہ سے چابی جل جائے گی اور لڑکے سے کتاب جل رہی ہے,the student will accidentally burn the key and the boy is accidentally burning the book,شاگرد توں کنجی سڑ جاوے گی تے منڈے توں کتاب سڑ رہی اے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਕੁੰਜੀ ਸੜ ਜਾਵੇਗੀ ਤੇ ਮੁੰਡੇ ਤੋਂ ਕਿਤਾਬ ਸੜ ਰਹੀ ਏ,NVOL
Coordinated,استاد سے کھلونا گر رہا ہے اور طالبہ سے کھلونا گر جائے گا,the teacher is accidentally dropping the toy and the student will accidentally drop the toy,استاد توں کھڈونا ڈِگ رہا اے تے شاگرد توں کھڈونا ڈِگ جاوے گا,ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਰਿਹਾ ਏ ਤੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਜਾਵੇਗਾ,NVOL
Coordinated,احمد سے گلدان ٹوٹ رہا ہے اور فاطمہ سے کھلونے کھسک گئے,Ahmed is accidentally breaking the vase and Fatima accidentally moved the toys,احمد توں گلدان ٹُٹ رہا اے تے فاطمہ توں کھڈونے کھسک گئے,ਅਹਮਦ ਤੋਂ ਗੁਲਦਾਨ ਟੁੱਟ ਰਿਹਾ ਏ ਤੇ ਫਾਤਿਮਾ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ,NVOL
Coordinated,علی سے کھلونا جل گیا تھا اور طالبہ سے کھلونے الٹ گئے,Ali had accidentally burned the toy and the student accidentally flipped the toys,علی توں کھڈونا سڑ گیا سی تے شاگرد توں کھڈونے الٹ گئے,ਅਲੀ ਤੋਂ ਖਿਡੌਣਾ ਸੜ ਗਿਆ ਸੀ ਤੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ,NVOL
Coordinated,علی سے صراحی ٹوٹ رہی ہے لیکن موٹو سے چابیاں کھسک گئیں,Ali is accidentally breaking the pitcher but Motu accidentally moved the keys,علی توں صراحی ٹُٹ رہی اے پر موٹو توں چابیاں کھسک گئیاں,ਅਲੀ ਤੋਂ ਸੁਰਾਹੀ ਟੁੱਟ ਰਹੀ ਏ ਪਰ ਮੋਟੂ ਤੋਂ ਚਾਬੀਆਂ ਖਸਕ ਗਈਆਂ,NVOL
Coordinated,فاطمہ سے کتابیں ٹوٹ گئیں لیکن ثنا سے گلدان الٹ رہا ہے,Fatima accidentally broke the books but Sana is accidentally flipping the vase,فاطمہ توں کتاباں ٹُٹ گئیاں پر ثنا توں گلدان الٹ رہا اے,ਫਾਤਿਮਾ ਤੋਂ ਕਿਤਾਬਾਂ ਟੁੱਟ ਗਈਆਂ ਪਰ ਸਨਾ ਤੋਂ ਗੁਲਦਾਨ ਉਲਟ ਰਿਹਾ ਏ,NVOL
Coordinated,استاد سے کھلونے کھسک گئے اور رانی سے قلم جل گئے,the teacher accidentally moved the toys and the queen accidentally burned the pen,استاد توں کھڈونے کھسک گئے تے رانی توں قلم سڑ گئے,ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ ਤੇ ਰਾਨੀ ਤੋਂ ਕਲਮ ਸੜ ਗਏ,NVOL
Coordinated,علی سے دروازے ٹوٹ گئے اور رانی سے کھلونے جل گئے,Ali accidentally broke the doors and the queen accidentally burned the toys,علی توں بوہے ٹُٹ گئے تے رانی توں کھڈونے سڑ گئے,ਅਲੀ ਤੋਂ ਬੂਹੇ ਟੁੱਟ ਗਏ ਤੇ ਰਾਨੀ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ,NVOL
Coordinated,رانی سے چابی ٹوٹ رہی ہے لیکن راجہ سے کھلونے جل گئے,the queen is accidentally breaking the key but the king accidentally burned the toys,رانی توں کنجی ٹُٹ رہی اے پر راجا توں کھڈونے سڑ گئے,ਰਾਨੀ ਤੋਂ ਕੁੰਜੀ ਟੁੱਟ ਰਹੀ ਏ ਪਰ ਰਾਜਾ ਤੋਂ ਖਿਡੌਣੇ ਸੜ ਗਏ,NVOL
Coordinated,رانی سے قلم کھسک گئے اور لڑکے سے قلم کھسک گئے,the queen accidentally moved the pen and the boy accidentally moved the pen,رانی توں قلم کھسک گئے تے منڈے توں قلم کھسک گئے,ਰਾਨੀ ਤੋਂ ਕਲਮ ਖਸਕ ਗਏ ਤੇ ਮੁੰਡੇ ਤੋਂ ਕਲਮ ਖਸਕ ਗਏ,NVOL
Coordinated,طالبہ سے موبائل گر گیا ہے لیکن رانی سے قلم ٹوٹ گئے,the student has accidentally dropped the phone but the queen accidentally broke the pen,شاگرد توں موبائل ڈِگ گیا اے پر رانی توں قلم ٹُٹ گئے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਮੋਬਾਈਲ ਡਿੱਗ ਗਿਆ ਏ ਪਰ ਰਾਨੀ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ,NVOL
Coordinated,ببلو سے پنسل گر گئی ہے لیکن لڑکے سے کھلونا ٹوٹ رہا ہے,Bablu has accidentally dropped the pencil but the boy is accidentally breaking the toy,ببلو توں پنسل ڈِگ گئی اے پر منڈے توں کھڈونا ٹُٹ رہا اے,ਬਬਲੂ ਤੋਂ ਪੈਨਸਿਲ ਡਿੱਗ ਗਈ ਏ ਪਰ ਮੁੰਡੇ ਤੋਂ ਖਿਡੌਣਾ ਟੁੱਟ ਰਿਹਾ ਏ,NVOL
Coordinated,موٹو سے قلم ٹوٹ رہا ہے لیکن استاد سے دروازے جل گئے,Motu is accidentally breaking the pen but the teacher accidentally burned the doors,موٹو توں قلم ٹُٹ رہا اے پر استاد توں بوہے سڑ گئے,ਮੋਟੂ ਤੋਂ ਕਲਮ ਟੁੱਟ ਰਿਹਾ ਏ ਪਰ ਉਸਤਾਦ ਤੋਂ ਬੂਹੇ ਸੜ ਗਏ,NVOL
Coordinated,لڑکے سے پنسل ٹوٹ گئی ہے اور طالبہ سے گڑیا جل گئی ہے,the boy has accidentally broke the pencil and the student has accidentally burned the doll,منڈے توں پنسل ٹُٹ گئی اے تے شاگرد توں گڈی سڑ گئی اے,ਮੁੰਡੇ ਤੋਂ ਪੈਨਸਿਲ ਟੁੱਟ ਗਈ ਏ ਤੇ ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੱਡੀ ਸੜ ਗਈ ਏ,NVOL
Coordinated,فاطمہ سے کپ الٹ گیا تھا اور راجہ سے کتاب کھسک گئی,Fatima had accidentally flipped the cup and the king accidentally moved the book,فاطمہ توں کپ الٹ گیا سی تے راجا توں کتاب کھسک گئی,ਫਾਤਿਮਾ ਤੋਂ ਕਪ ਉਲਟ ਗਿਆ ਸੀ ਤੇ ਰਾਜਾ ਤੋਂ ਕਿਤਾਬ ਖਸਕ ਗਈ,NVOL
Coordinated,راجہ سے قلم الٹ گیا ہے لیکن فاطمہ سے کھلونے الٹ گئے,the king has accidentally flipped the pen but Fatima accidentally flipped the toys,راجا توں قلم الٹ گیا اے پر فاطمہ توں کھڈونے الٹ گئے,ਰਾਜਾ ਤੋਂ ਕਲਮ ਉਲਟ ਗਿਆ ਏ ਪਰ ਫਾਤਿਮਾ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ,NVOL
Coordinated,ببلو سے چابی الٹ گئی ہے لیکن طالبہ سے گڑیا الٹ گئی تھی,Bablu has accidentally flipped the key but the student had accidentally flipped the doll,ببلو توں کنجی الٹ گئی اے پر شاگرد توں گڈی الٹ گئی سی,ਬਬਲੂ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਗਈ ਏ ਪਰ ਸ਼ਾਗਿਰਦ ਤੋਂ ਗੱਡੀ ਉਲਟ ਗਈ ਸੀ,NVOL
Coordinated,لڑکی سے قلم گر گئے اور ثنا سے کھلونے الٹ گئے,the girl accidentally dropped the pen and Sana accidentally flipped the toys,کُڑی توں قلم ڈِگ گئے تے ثنا توں کھڈونے الٹ گئے,ਕੁੜੀ ਤੋਂ ਕਲਮ ਡਿੱਗ ਗਏ ਤੇ ਸਨਾ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ,NVOL
Coordinated,راجہ سے کھلونا ٹوٹ گیا لیکن لڑکی سے گاڑیاں الٹ گئیں,the king accidentally broke the toy but the girl accidentally flipped the cars,راجا توں کھڈونا ٹُٹ گیا پر کُڑی توں گڈیاں الٹ گئیاں,ਰਾਜਾ ਤੋਂ ਖਿਡੌਣਾ ਟੁੱਟ ਗਿਆ ਪਰ ਕੁੜੀ ਤੋਂ ਗੱਡੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Coordinated,راجہ سے کتاب ٹوٹ گئی ہے اور احمد سے چابی الٹ جائے گی,the king has accidentally broke the book and Ahmed will accidentally flip the key,راجا توں کتاب ٹُٹ گئی اے تے احمد توں کنجی الٹ جاوے گی,ਰਾਜਾ ਤੋਂ ਕਿਤਾਬ ਟੁੱਟ ਗਈ ਏ ਤੇ ਅਹਮਦ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਜਾਵੇਗੀ,NVOL
Coordinated,راجہ سے دروازہ جل رہا ہے لیکن ببلو سے صراحیاں الٹ گئیں,the king is accidentally burning the door but Bablu accidentally flipped the pitchers,راجا توں بوہا سڑ رہا اے پر ببلو توں صراحیاں الٹ گئیاں,ਰਾਜਾ ਤੋਂ ਬੂਹਾ ਸੜ ਰਿਹਾ ਏ ਪਰ ਬਬਲੂ ਤੋਂ ਸੁਰਾਹੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
Coordinated,ثنا سے کھلونے ٹوٹ گئے اور ثنا سے قلم کھسک جائے گا,Sana accidentally broke the toys and Sana will accidentally move the pen,ثنا توں کھڈونے ٹُٹ گئے تے ثنا توں قلم کھسک جاوے گا,ਸਨਾ ਤੋਂ ਖਿਡੌਣੇ ਟੁੱਟ ਗਏ ਤੇ ਸਨਾ ਤੋਂ ਕਲਮ ਖਸਕ ਜਾਵੇਗਾ,NVOL
Coordinated,احمد سے پنسلیں ٹوٹ گئیں لیکن لڑکی سے کھلونے الٹ گئے,Ahmed accidentally broke the pencils but the girl accidentally flipped the toys,احمد توں پنسلاں ٹُٹ گئیاں پر کُڑی توں کھڈونے الٹ گئے,ਅਹਮਦ ਤੋਂ ਪੈਨਸਿਲਾਂ ਟੁੱਟ ਗਈਆਂ ਪਰ ਕੁੜੀ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ,NVOL
Coordinated,طالبہ سے دروازے الٹ گئے اور ببلو سے کھلونے الٹ گئے,the student accidentally flipped the doors and Bablu accidentally flipped the toys,شاگرد توں بوہے الٹ گئے تے ببلو توں کھڈونے الٹ گئے,ਸ਼ਾਗਿਰਦ ਤੋਂ ਬੂਹੇ ਉਲਟ ਗਏ ਤੇ ਬਬਲੂ ਤੋਂ ਖਿਡੌਣੇ ਉਲਟ ਗਏ,NVOL
Coordinated,لڑکی سے پنسلیں گر گئیں اور لڑکی سے کھلونا جل گیا,the girl accidentally dropped the pencils and the girl accidentally burned the toy,کُڑی توں پنسلاں ڈِگ گئیاں تے کُڑی توں کھڈونا سڑ گیا,ਕੁੜੀ ਤੋਂ ਪੈਨਸਿਲਾਂ ਡਿੱਗ ਗਈਆਂ ਤੇ ਕੁੜੀ ਤੋਂ ਖਿਡੌਣਾ ਸੜ ਗਿਆ,NVOL
Coordinated,استاد سے قلم جل گیا تھا لیکن موٹو سے گڑیا کھسک رہی ہے,the teacher had accidentally burned the pen but Motu is accidentally moving the doll,استاد توں قلم سڑ گیا سی پر موٹو توں گڈی کھسک رہی اے,ਉਸਤਾਦ ਤੋਂ ਕਲਮ ਸੜ ਗਿਆ ਸੀ ਪਰ ਮੋਟੂ ਤੋਂ ਗੱਡੀ ਖਸਕ ਰਹੀ ਏ,NVOL
Coordinated,استاد سے دروازہ گر گیا اور لڑکے سے قلم جل گیا ہے,the teacher accidentally dropped the door and the boy has accidentally burned the pen,استاد توں بوہا ڈِگ گیا تے منڈے توں قلم سڑ گیا اے,ਉਸਤਾਦ ਤੋਂ ਬੂਹਾ ਡਿੱਗ ਗਿਆ ਤੇ ਮੁੰਡੇ ਤੋਂ ਕਲਮ ਸੜ ਗਿਆ ਏ,NVOL
Coordinated,راجہ سے دروازہ کھسک گیا لیکن علی سے قلم ٹوٹ گئے,the king accidentally moved the door but Ali accidentally broke the pen,راجا توں بوہا کھسک گیا پر علی توں قلم ٹُٹ گئے,ਰਾਜਾ ਤੋਂ ਬੂਹਾ ਖਸਕ ਗਿਆ ਪਰ ਅਲੀ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ,NVOL
Coordinated,راجہ سے چابی گر گئی لیکن فاطمہ سے قلم الٹ گئے,the king accidentally dropped the key but Fatima accidentally flipped the pen,راجا توں کنجی ڈِگ گئی پر فاطمہ توں قلم الٹ گئے,ਰਾਜਾ ਤੋਂ ਕੁੰਜੀ ਡਿੱਗ ਗਈ ਪਰ ਫਾਤਿਮਾ ਤੋਂ ਕਲਮ ਉਲਟ ਗਏ,NVOL
Coordinated,موٹو سے پنسل الٹ گئی تھی اور موٹو سے موبائل کھسک گیا ہے,Motu had accidentally flipped the pencil and Motu has accidentally moved the phone,موٹو توں پنسل الٹ گئی سی تے موٹو توں موبائل کھسک گیا اے,ਮੋਟੂ ਤੋਂ ਪੈਨਸਿਲ ਉਲਟ ਗਈ ਸੀ ਤੇ ਮੋਟੂ ਤੋਂ ਮੋਬਾਈਲ ਖਸਕ ਗਿਆ ਏ,NVOL
Coordinated,فاطمہ سے قلم جل گئے لیکن استاد سے قلم ٹوٹ گئے,Fatima accidentally burned the pen but the teacher accidentally broke the pen,فاطمہ توں قلم سڑ گئے پر استاد توں قلم ٹُٹ گئے,ਫਾਤਿਮਾ ਤੋਂ ਕਲਮ ਸੜ ਗਏ ਪਰ ਉਸਤਾਦ ਤੋਂ ਕਲਮ ਟੁੱਟ ਗਏ,NVOL
Coordinated,استاد سے کھلونے کھسک گئے لیکن فاطمہ سے کتابیں ٹوٹ گئیں,the teacher accidentally moved the toys but Fatima accidentally broke the books,استاد توں کھڈونے کھسک گئے پر فاطمہ توں کتاباں ٹُٹ گئیاں,ਉਸਤਾਦ ਤੋਂ ਖਿਡੌਣੇ ਖਸਕ ਗਏ ਪਰ ਫਾਤਿਮਾ ਤੋਂ ਕਿਤਾਬਾਂ ਟੁੱਟ ਗਈਆਂ,NVOL
Coordinated,موٹو سے پنسلیں ٹوٹ گئیں لیکن رانی سے کھلونا کھسک رہا ہے,Motu accidentally broke the pencils but the queen is accidentally moving the toy,موٹو توں پنسلاں ٹُٹ گئیاں پر رانی توں کھڈونا کھسک رہا اے,ਮੋਟੂ ਤੋਂ ਪੈਨਸਿਲਾਂ ਟੁੱਟ ਗਈਆਂ ਪਰ ਰਾਨੀ ਤੋਂ ਖਿਡੌਣਾ ਖਸਕ ਰਿਹਾ ਏ,NVOL
Coordinated,ببلو سے گلدان جل گیا تھا لیکن استاد سے قلم گر جائے گا,Bablu had accidentally burned the vase but the teacher will accidentally drop the pen,ببلو توں گلدان سڑ گیا سی پر استاد توں قلم ڈِگ جاوے گا,ਬਬਲੂ ਤੋਂ ਗੁਲਦਾਨ ਸੜ ਗਿਆ ਸੀ ਪਰ ਉਸਤਾਦ ਤੋਂ ਕਲਮ ਡਿੱਗ ਜਾਵੇਗਾ,NVOL
Coordinated,ببلو سے کھلونا گر جائے گا اور فاطمہ سے چابی الٹ جائے گی,Bablu will accidentally drop the toy and Fatima will accidentally flip the key,ببلو توں کھڈونا ڈِگ جاوے گا تے فاطمہ توں کنجی الٹ جاوے گی,ਬਬਲੂ ਤੋਂ ਖਿਡੌਣਾ ਡਿੱਗ ਜਾਵੇਗਾ ਤੇ ਫਾਤਿਮਾ ਤੋਂ ਕੁੰਜੀ ਉਲਟ ਜਾਵੇਗੀ,NVOL
Coordinated,لڑکی سے صراحیاں کھسک گئیں اور احمد سے صراحیاں الٹ گئیں,the girl accidentally moved the pitchers and Ahmed accidentally flipped the pitchers,کُڑی توں صراحیاں کھسک گئیاں تے احمد توں صراحیاں الٹ گئیاں,ਕੁੜੀ ਤੋਂ ਸੁਰਾਹੀਆਂ ਖਸਕ ਗਈਆਂ ਤੇ ਅਹਮਦ ਤੋਂ ਸੁਰਾਹੀਆਂ ਉਲਟ ਗਈਆਂ,NVOL
